/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,output0,output1
0,1,0,1,1,1,1,0,1,0,0,0,91.6164779663086,0.7624655365943909
1,1,1,0,0,0,0,0,0,1,0,0,335.24932861328125,2.703389883041382
0,1,1,0,1,1,0,1,0,1,1,1,112.0877914428711,1.1647613048553467
0,0,1,1,0,1,1,1,1,0,0,1,70.34788513183594,0.7471309900283813
0,0,1,0,1,0,1,1,1,0,0,0,29.144725799560547,0.3137274384498596
0,0,0,0,1,1,0,0,0,1,0,0,57.821319580078125,0.8299010396003723
1,0,1,1,0,1,1,1,1,1,0,1,334.0865783691406,2.6728463172912598
0,1,0,1,0,0,1,1,1,0,1,1,105.90599060058594,0.9933410882949829
0,1,0,0,1,0,0,0,0,1,0,1,94.66148376464844,0.8462365865707397
0,1,1,1,0,0,1,1,1,1,1,0,117.92826843261719,1.1565992832183838
1,0,0,1,0,1,0,0,0,1,0,1,333.58172607421875,2.6643741130828857
0,1,0,0,1,0,1,0,1,0,1,0,87.78083801269531,0.7988337278366089
1,1,0,1,1,0,0,0,0,0,1,1,333.87188720703125,2.6394875049591064
0,0,1,1,1,1,0,1,0,1,0,1,82.04386901855469,0.9612621068954468
0,0,0,1,1,0,1,1,1,0,0,1,62.70502853393555,0.7471309900283813
0,0,0,0,1,0,1,0,0,0,0,1,28.952468872070312,0.5082372426986694
0,0,1,0,0,1,0,0,0,0,0,0,29.144725799560547,0.0
1,1,1,1,1,0,1,1,1,1,0,0,333.9244384765625,2.674529552459717
1,0,1,0,1,1,0,1,0,1,0,1,335.1574401855469,2.6860556602478027
0,1,1,1,1,1,1,0,0,0,0,0,102.94061279296875,0.7485899925231934
0,1,0,0,1,0,1,1,0,0,0,0,76.12037658691406,0.461372435092926
1,1,0,0,0,0,1,0,0,1,1,1,335.15765380859375,2.6955111026763916
1,1,0,1,0,0,1,1,0,0,1,0,333.99591064453125,2.639474630355835
1,0,0,0,0,0,1,1,1,1,1,1,335.0968322753906,2.7069618701934814
1,0,1,1,0,1,0,0,1,1,0,1,334.0865783691406,2.66890025138855
1,0,0,1,1,1,0,1,0,1,0,1,333.58172607421875,2.6674904823303223
0,1,1,0,1,0,0,0,1,1,0,1,102.21837615966797,0.8606466054916382
0,0,0,1,1,1,0,0,1,1,0,0,69.03886413574219,0.8176760673522949
1,0,0,1,0,0,0,1,1,1,0,0,333.5068359375,2.6809535026550293
0,1,0,1,1,1,0,0,0,1,1,1,113.1424560546875,1.0784958600997925
0,1,1,0,1,1,0,1,1,1,0,0,95.16130065917969,0.9266005754470825
1,1,0,0,0,1,0,1,1,1,0,0,335.03179931640625,2.7078287601470947
0,1,0,0,1,1,1,1,1,0,1,1,91.59709167480469,0.9480894207954407
0,1,0,1,0,1,1,0,0,0,0,0,91.6931381225586,0.7485899925231934
0,1,1,1,0,0,0,0,1,1,1,0,117.92826843261719,1.141416311264038
1,0,0,0,1,0,1,1,1,0,0,0,334.6908264160156,2.6639981269836426
1,0,0,1,0,0,0,0,1,0,1,1,334.06134033203125,2.653169870376587
0,1,1,1,0,1,1,0,0,0,1,1,112.79136657714844,0.9742633104324341
1,0,1,0,0,0,1,0,1,0,1,0,335.77471923828125,2.6566460132598877
1,1,0,0,1,0,0,1,0,1,1,0,335.47613525390625,2.705245018005371
1,0,0,0,0,0,0,1,1,1,0,1,334.5599365234375,2.6980860233306885
0,1,0,1,0,0,1,0,0,1,1,1,113.1424560546875,1.070478916168213
0,0,0,1,0,1,0,0,0,1,1,0,82.32742309570312,1.0465608835220337
0,1,1,0,1,0,1,1,1,1,0,1,102.21837615966797,0.882072925567627
0,0,0,0,0,0,1,0,1,0,0,1,28.526935577392578,0.5251586437225342
1,1,1,0,1,1,1,1,1,0,0,0,335.0417785644531,2.667257785797119
1,0,0,0,1,1,1,0,1,1,0,0,334.779296875,2.711052417755127
0,1,1,1,0,0,1,1,1,1,0,0,106.1380386352539,0.9421073198318481
0,0,1,1,1,1,0,0,0,0,1,0,76.62498474121094,0.7196968793869019
0,1,0,0,0,0,1,1,1,0,0,0,76.13523864746094,0.47976407408714294
0,1,0,1,0,0,1,0,0,1,1,0,112.37166595458984,1.1398444175720215
0,0,1,0,0,1,0,0,0,0,1,0,50.23481369018555,0.6470602750778198
1,0,0,1,1,0,0,1,1,0,0,0,333.55120849609375,2.6357433795928955
1,0,0,0,0,1,1,1,0,1,1,0,335.68890380859375,2.708405017852783
0,1,0,1,0,0,0,0,1,1,1,1,113.1424560546875,1.0989805459976196
0,0,1,0,1,1,1,1,1,0,1,0,50.37968063354492,0.6963263750076294
1,0,1,0,1,1,1,0,0,1,0,1,335.1574401855469,2.686830997467041
0,0,1,0,1,0,0,0,1,0,1,1,64.85477447509766,0.8582210540771484
0,1,1,0,1,1,0,1,1,0,0,0,89.14946746826172,0.4510815739631653
1,1,1,0,0,1,1,1,0,0,1,0,334.7945861816406,2.6500020027160645
1,0,0,1,1,0,1,1,1,0,1,1,334.06134033203125,2.6518683433532715
1,1,1,0,0,1,1,0,0,1,0,1,335.35345458984375,2.697084665298462
1,1,0,1,0,0,0,0,0,0,1,1,333.87188720703125,2.6394875049591064
0,0,1,1,1,1,0,1,1,1,0,1,82.04386901855469,0.9751242399215698
1,1,1,0,0,0,0,1,1,0,1,0,334.7945861816406,2.6493592262268066
1,0,0,0,0,0,1,1,1,1,0,1,334.5599365234375,2.70094633102417
1,0,0,0,0,1,0,1,0,1,1,0,335.68890380859375,2.702054977416992
0,0,0,1,0,0,0,1,1,0,0,1,62.28200149536133,0.7313357591629028
1,0,1,1,1,1,1,1,0,1,1,0,334.5475158691406,2.681119203567505
1,0,1,0,1,1,0,1,1,0,1,1,335.1397399902344,2.6544547080993652
0,1,0,1,1,1,0,0,0,0,0,1,97.74028015136719,0.801496684551239
0,1,0,0,0,0,0,1,1,0,0,0,76.13523864746094,0.4510815739631653
1,1,0,1,0,0,0,0,0,1,1,0,334.17535400390625,2.676833152770996
1,1,0,0,1,1,1,0,1,0,0,0,334.9894104003906,2.6674644947052
0,0,1,0,0,1,0,1,0,0,0,1,41.85005187988281,0.49067145586013794
0,1,0,0,0,0,1,0,1,1,0,0,88.23646545410156,0.8902247548103333
0,0,1,0,0,1,0,0,0,0,0,1,41.85005187988281,0.47254109382629395
1,0,1,1,0,1,1,0,1,0,0,0,333.8297119140625,2.641932964324951
1,1,1,0,1,0,0,1,1,1,0,0,335.24932861328125,2.7078287601470947
1,0,0,0,1,1,1,1,0,0,0,0,334.6908264160156,2.655263900756836
0,1,1,0,0,1,1,0,0,0,0,0,89.14946746826172,0.4298986792564392
0,0,1,0,0,1,0,0,1,1,1,0,78.52296447753906,1.0529669523239136
1,1,0,1,1,0,1,0,0,1,1,1,334.20513916015625,2.6665329933166504
1,0,1,0,1,0,1,0,0,0,1,0,335.77471923828125,2.642487049102783
0,1,0,0,0,1,1,1,0,1,1,0,98.18359375,1.1145336627960205
1,1,1,1,1,1,0,0,1,0,1,1,334.21624755859375,2.6447415351867676
0,0,0,1,1,0,0,0,1,1,0,1,74.28715515136719,0.9609508514404297
